text,type,topic,subtopic,longitude,latitude,relevance
Water Heating,sub-subtopic,Solar Panel,Solar Technology Adoption,65.88100230608454,12.324051392935383,34
Import Duties,sub-subtopic,Solar Panel,Solar Energy Efficiency,-2.9066732465093335,-0.4127249486649542,32
Water Heating,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.65392976484897,-35.56938973953216,15
Make Solar,sub-subtopic,Solar Panel,Solar Systems Economics,15.893369707847084,8.16298592924561,42
Research Paper,sub-subtopic,Solar Panel,Energy Assessments,-55.5720337225572,45.956001918480254,15
Leap Model,sub-subtopic,Solar Panel,Energy Assessments,-55.80586764864947,46.073279219679414,45
Renewable Energy,sub-subtopic,Solar Panel,Energy Assessments,-55.63281678216642,45.93132165518345,12
Solar Water,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.94714253481342,1.6813248794902138,42
Electricity Supply,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.8730471069933,-11.567946284668263,3
Main Focus,sub-subtopic,Solar Panel,Energy Assessments,-55.60197318571109,45.882049520119104,9
South Africa,sub-subtopic,Solar Panel,Solar Systems Economics,15.993303986578535,7.928630076647612,14
Ritter Solar,sub-subtopic,Solar Panel,Energy Risk Indicators,8.820049878527984,15.202382507319347,8
Utility-Scale Wind,sub-subtopic,Solar Panel,Solar Systems Economics,16.03327295463489,8.011969590524506,26
Crop Residues,sub-subtopic,Solar Panel,Electricity Access,-2.5061080338979336,-52.90291934247739,6
Channel Selection,sub-subtopic,Solar Panel,Sustainability Analysis,5.356042824412167,-56.718993192446405,26
Cigs Solar,sub-subtopic,Solar Panel,Solar Materials,-2.3048396910851356,-8.306650697183349,41
Broken Panels,sub-subtopic,Solar Panel,Solar Materials,-2.423903333861655,-8.215820755742259,44
Functional Materials,sub-subtopic,Solar Panel,Solar Materials,-2.2242941647659547,-8.247377870852556,36
Grinding Test,sub-subtopic,Solar Panel,Solar Materials,-2.2857743429964374,-8.270808704175122,10
Renewable Electricity,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.720115434479803,-1.8555871206022354,7
Generate Electricity,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.22599468557777,-0.39541917881467326,29
Expected Cumulative,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.25530808658469,-8.63662936844523,22
Distinguished Groups,sub-subtopic,Solar Panel,Solar Hybrid Technologies,-66.03553559735253,-0.3908096417399249,30
Cigs Absorber,sub-subtopic,Solar Panel,Solar Materials,-2.293528532548128,-8.220992495702623,25
Cigs Panels,sub-subtopic,Solar Panel,Solar Materials,-2.1159081976133867,-8.203922323805516,29
Recycling Cigs,sub-subtopic,Solar Panel,Solar Materials,-2.287005439900697,-8.285946665617518,3
Delamination,sub-subtopic,Solar Panel,Solar Materials,-2.21031975931714,-8.31128361726563,19
Processing Techniques,sub-subtopic,Solar Panel,Solar Performance Assessment,15.64165507145665,30.654645856706505,48
Concentrate Critical,sub-subtopic,Solar Panel,Solar Materials,-2.3579030063219153,-8.376426391891744,35
Crushing Proposed,sub-subtopic,Solar Panel,Solar Materials,-2.467316714295704,-8.371684031753944,35
Mineral Processing,sub-subtopic,Solar Panel,Energy Risk Indicators,8.892195647627045,15.242132835347293,2
Proposed Experimental,sub-subtopic,Solar Panel,Solar Forecasting Accuracy,-0.32648028492732906,-1.9808651322077524,25
Cigs Solar,sub-subtopic,Solar Panel,Solar Materials,-2.3232829901461596,-8.281377680602462,6
Experiment,sub-subtopic,Solar Panel,Solar Materials,-2.136314770540521,-7.980429956711604,45
Temperature Rate,sub-subtopic,Solar Panel,Thermal Efficiency,0.8808021765150645,0.6298635504738427,37
Gallium,sub-subtopic,Solar Panel,Solar Materials,-2.298280253533467,-8.273209281508846,19
Standard Solutions,sub-subtopic,Solar Panel,Solar Technology Adoption,66.10985829885426,12.520293596854303,1
Ground Cigs,sub-subtopic,Solar Panel,Solar Materials,-2.7314057831080154,-8.353901391262102,45
Recovery Rate,sub-subtopic,Solar Panel,Solar Materials,-2.1518979532150966,-8.333803309612103,21
Mass,sub-subtopic,Solar Panel,Solar Materials,-2.296466417864626,-8.265830709138616,1
Horizontal Axis,sub-subtopic,Solar Panel,Solar Performance Assessment,15.873401777834163,30.630409754459432,28
Fuerstenau Upgrading,sub-subtopic,Solar Panel,Solar Materials,-2.292951605626626,-8.392680250679797,26
Thin-Film Structure,sub-subtopic,Solar Panel,Solar Materials,-2.291130896319531,-8.256024252334964,20
Cigs Absorber,sub-subtopic,Solar Panel,Solar Materials,-2.2928440955833898,-8.261691101506793,23
Separation Degree,sub-subtopic,Solar Panel,Solar Performance Assessment,15.88753589367482,30.560654411768418,14
Maximum Absolute,sub-subtopic,Solar Panel,Solar Performance Assessment,15.785877247471621,30.630721077781185,18
Selective Liberation,sub-subtopic,Solar Panel,Energy Risk Indicators,8.936599489124548,15.253121563151165,9
Liberate Thin-Film,sub-subtopic,Solar Panel,Solar Materials,-2.2943286163417316,-8.260810776328992,3
In-Glass Curve,sub-subtopic,Solar Panel,Solar Performance Assessment,15.653483644210588,30.74641584008736,39
Maximum Ore,sub-subtopic,Solar Panel,Solar Performance Assessment,15.806462225709032,30.57663930417558,2
Fraction Greater,sub-subtopic,Solar Panel,Solar Materials,-2.3673313060762835,-8.724371536506542,48
Cut Point,sub-subtopic,Solar Panel,Solar Materials,-2.1910550828811144,-8.36490075091495,26
Morphology Observation,sub-subtopic,Solar Panel,Solar Materials,-2.300199328931821,-8.21507961423419,29
Eva Attached,sub-subtopic,Solar Panel,Solar Materials,-2.1505008726740584,-8.291080357005116,45
Size Fraction,sub-subtopic,Solar Panel,Solar Materials,-2.2815578063405977,-8.586116829010003,36
75-150 Ibm,sub-subtopic,Solar Panel,Solar Materials,-2.2320577114319886,-8.231777420467212,23
Cutting Mill,sub-subtopic,Solar Panel,Thermal Efficiency,0.9592479782289781,0.6457575643526187,31
Cigs Layers,sub-subtopic,Solar Panel,Solar Materials,-2.160024676284084,-8.014186998011308,35
Cigs Solar,sub-subtopic,Solar Panel,Solar Materials,-2.2916830275349365,-8.142086996093234,26
Cigs Solar,sub-subtopic,Solar Panel,Solar Materials,-2.244136570874224,-8.293384226559317,27
Parameters Set,sub-subtopic,Solar Panel,Solar Performance Assessment,15.734189239850577,30.445217559112006,39
Fine Particle,sub-subtopic,Solar Panel,Solar Materials,-2.086990742474122,-8.496866274896908,36
Centrifugal Mill,sub-subtopic,Solar Panel,Solar Energy Impact,-3.067308174515807,1.7873724672558362,13
Microwave Digester,sub-subtopic,Solar Panel,Sustainability Analysis,5.427683963684067,-56.79927171837162,3
Zhejiang Provincial,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,30
Main Focus,sub-subtopic,Solar Panel,Solar Performance Assessment,15.868735296415869,30.549448255950733,25
European Photovoltaic,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.951486441645974,1.7996560787155431,6
Paper,sub-subtopic,Solar Panel,Solar Technology Adoption,66.06430815798976,12.67922871201573,26
Renew Energy,sub-subtopic,Solar Panel,Energy Assessments,-55.732463897962276,45.712458168024106,47
Ina,sub-subtopic,Solar Panel,Solar Materials,-2.1872693275954656,-8.658074602120468,46
Guldens Leon,sub-subtopic,Solar Panel,Energy Assessments,-55.68232533892649,45.92607603578032,21
Circuit Boards,sub-subtopic,Solar Panel,Solar Energy Optimization,-29.536063285741157,29.454964886652515,5
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.4515328425553484,-52.66744193952362,29
World Population,sub-subtopic,Solar Panel,Electricity Access,-2.4947604075246135,-52.83928905573981,9
Electricity Live,sub-subtopic,Solar Panel,Electricity Access,-2.400369732781071,-52.88273240524744,10
Inadequate Power,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.866438415037448,-11.574135360813939,5
Natural Disasters,sub-subtopic,Solar Panel,Sustainable Technologies,2.4600483700310334,22.133795671894777,11
Assess Quality,sub-subtopic,Solar Panel,Sustainability Analysis,5.552761902563848,-56.791816558158565,17
Study Focused,sub-subtopic,Solar Panel,Electricity Access,-2.316511205809849,-52.806422392667905,24
Small Scale,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.673020242521012,-35.624327271359185,1
Guatemala Residents,sub-subtopic,Solar Panel,Electricity Access,-2.2843810546316834,-52.685538441200016,44
Disproportionately Affected,sub-subtopic,Solar Panel,Electricity Access,-2.452614639287642,-52.877111301359854,2
Phone Charging,sub-subtopic,Solar Panel,Electricity Access,-2.2785792107527074,-52.84047586788942,20
Power Authority,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,16
Major Consequence,sub-subtopic,Solar Panel,Solar Panel Perception,5.873795585135177,-14.014674710570295,9
Puerto Rican,sub-subtopic,Solar Panel,Electricity Access,-2.457858138797048,-52.870475295492824,1
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.400240482039568,-52.92061911802387,43
Guatemala Studied,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.2462130779848761,7.764740709210091,13
Researchers Conducts,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.712072458093072,-1.9096846198894224,5
Researchers Interview,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.765927378235205,-1.99027193181729,24
Global Horizontal,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.46749115051829,-8.742860859443272,16
Puerto Rico,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.752434600126449,-1.911625202385844,36
Estimated Solar,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.34049146480559,-8.671038292063697,20
Solar Panels,sub-subtopic,Solar Panel,Solar Materials,-2.2401874018379146,-8.254837721969901,24
Solar Panels,sub-subtopic,Solar Panel,Solar Materials,-2.296564050386603,-8.261257653970343,2
System Capacity,sub-subtopic,Solar Panel,Solar Systems Economics,15.961943837592123,7.9415269325345275,38
Follow-Up Questionnaires,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.35655567678807,-8.658038292254234,1
Initial Interviews,sub-subtopic,Solar Panel,Solar Systems Economics,15.992497308131211,7.918921869128462,36
Study,sub-subtopic,Solar Panel,Electricity Access,-2.4327530791757086,-52.85142373734707,26
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.4901804831285466,-52.876609451690335,5
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.5342960060497104,-53.04062136228412,20
Solar Kits,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.820497559771255,-1.9091718991416167,17
Energy Poverty,sub-subtopic,Solar Panel,Solar Technology Adoption,65.92015238622965,12.189955226052785,47
Energy Poverty,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.08546627763135,-8.914381582486584,40
Socio-Economic Factors,sub-subtopic,Solar Panel,Solar Panel Perception,5.665436500348873,-14.28435370622816,43
Energy Poverty,sub-subtopic,Solar Panel,Electricity Access,-2.477121900821727,-52.91656073941503,5
Generator Usage,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.677476633940431,-2.195246952781213,30
Capita Income,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.746279232616809,-1.917951508029484,1
Hurricane Maria,sub-subtopic,Solar Panel,Electricity Access,-2.437192410348238,-52.82923304011037,5
Indigenous Populations,sub-subtopic,Solar Panel,Electricity Access,-2.536883599157668,-52.969057054260844,24
Guatemala Population,sub-subtopic,Solar Panel,Electricity Access,-2.5742904483871856,-52.911993143342286,30
Average Household,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.780017266173713,-1.8396421343292382,25
Electricity Access,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.896612806958228,-4.027648175611523,16
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.586786339562872,-53.12834980800573,42
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.469670734074176,-52.90257014894663,31
Health Centres,sub-subtopic,Solar Panel,Electricity Access,-2.654265364268312,-52.82433283665366,26
Households Surveyed,sub-subtopic,Solar Panel,Electricity Access,-2.5015778004721003,-52.78634576811822,39
Primarily Located,sub-subtopic,Solar Panel,Electricity Access,-2.308286110946953,-52.790561358720865,24
Guatemalan Regions,sub-subtopic,Solar Panel,Electricity Access,-2.375794868701313,-52.49645636207057,45
Service Industry,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.8032704514766,-35.44320969115433,42
Juan Vacated?織equal,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,0.9987824787774737,7.689486505716635,27
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.4087288430686007,-52.9064576798417,6
Nasa Satellite,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.175184625504003,7.768424286158118,20
Cayuga Energy,sub-subtopic,Solar Panel,Electricity Access,-2.4850749935386265,-52.86318497428951,10
Hurricane Maria,sub-subtopic,Solar Panel,Electricity Access,-2.4723966563011093,-52.825540042752586,8
Hurricane Maria,sub-subtopic,Solar Panel,Electricity Access,-2.446825083330454,-52.74157296006021,44
Hurricane Maria,sub-subtopic,Solar Panel,Electricity Access,-2.6218627988447527,-52.95571289067112,23
Solar Kits,sub-subtopic,Solar Panel,Electricity Access,-2.4479941473900433,-52.84339088182853,11
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.346934831472699,-52.559973873066376,37
Puerto Rico,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.780616802729066,-1.9408092706927882,21
Affordable Access,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.795575400124935,-3.936807134841142,20
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.1554697592633527,-52.95802200639362,33
Guatemala,sub-subtopic,Solar Panel,Sustainability Analysis,5.425880883087363,-56.847299916754466,42
Non-Profit Efforts,sub-subtopic,Solar Panel,Electricity Access,-2.6187676498066867,-53.002047633246455,30
Powering,sub-subtopic,Solar Panel,Electricity Access,-2.4561994886477545,-52.893349554919425,5
Cell Phone,sub-subtopic,Solar Panel,Electricity Access,-2.3877655163299005,-52.83238764195525,43
Devices,sub-subtopic,Solar Panel,Electricity Access,-2.477309726831341,-52.955716340583635,21
Interviewed Guatemalan,sub-subtopic,Solar Panel,Electricity Access,-2.411248863839258,-52.81542989950244,47
Solar Kit,sub-subtopic,Solar Panel,Electricity Access,-2.1883670373674473,-52.62694158531,37
Guatemala Find,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.8016149045103,-3.8621715351234354,6
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.690559129321758,-52.65397846768335,42
Total Cost,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.947808959395124,-1.9078998898270396,43
Surveyed Household,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.765699191756323,-1.9347149627217075,5
Estimated Upfront,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.863383623397574,-1.9073040344388956,25
Cost,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.738812841623735,-1.8968909673686154,40
Healthcare,sub-subtopic,Solar Panel,Electricity Access,-2.3857288205808436,-52.82647893597588,38
Kerosene Lamps,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-18.08733781492758,-3.8939375681829054,40
Household Air,sub-subtopic,Solar Panel,Sustainable Technologies,2.7713009882258826,22.504326408574045,45
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.7520767144865776,-52.650472459096214,46
Top Topics,sub-subtopic,Solar Panel,Electricity Access,-2.4461108284981496,-52.84455673658067,32
Medical Conditions,sub-subtopic,Solar Panel,Electricity Access,-2.545014739684416,-52.88541642016227,31
Medical Equipment,sub-subtopic,Solar Panel,Electricity Access,-2.567232414870577,-52.916610086806486,13
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.4271939394734274,-52.81365372155529,15
Medical Concerns,sub-subtopic,Solar Panel,Electricity Access,-2.604490741031862,-52.89495521476058,42
Healthcare Improvement,sub-subtopic,Solar Panel,Electricity Access,-2.6863528127898237,-52.62802982044883,50
Puerto Rican,sub-subtopic,Solar Panel,Electricity Access,-2.5730230628779687,-53.14742906721342,36
Potential Benefits,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.816339254697546,-3.9144647165329207,14
Hurricane Maria,sub-subtopic,Solar Panel,Electricity Access,-2.6524474925133887,-52.844395677658746,42
Important Quality,sub-subtopic,Solar Panel,Sustainability Analysis,5.541369512744079,-56.75060293584293,24
Solar Kits,sub-subtopic,Solar Panel,Electricity Access,-2.447037202855238,-52.86962475167394,19
Guatemala,sub-subtopic,Solar Panel,Electricity Access,-2.5528958833847883,-52.92028521392338,37
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.5359134832550647,-53.03785151076976,34
Puerto Rico,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,21
Power Show,sub-subtopic,Solar Panel,Solar Panel Perception,5.857748078657535,-14.036015859891306,35
Participants Rate,sub-subtopic,Solar Panel,Sustainability Analysis,5.406817286648407,-56.87723235506497,13
Panels Affect,sub-subtopic,Solar Panel,Electricity Access,-2.3195419957248955,-52.8949364152942,16
Enhance Learning,sub-subtopic,Solar Panel,Solar Energy Impact,-3.150105463121772,1.7893631349023074,12
Economic Mobility,sub-subtopic,Solar Panel,Solar Panel Perception,5.939660472734341,-14.010636098747893,13
Puerto Rico,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,50
Hurricane Maria,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,38
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.4186667822623567,-52.71904855171398,41
Influence Quality,sub-subtopic,Solar Panel,Electricity Access,-2.4576423464622836,-52.871312269752195,25
Puerto Rico,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,41
Island-Wide Blackout,sub-subtopic,Solar Panel,Electricity Access,-2.644107931715086,-52.654762337784504,33
Puerto Rico,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,11
Distributed Hubs,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,43
Distributed Solar,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-18.010226385234013,-4.018047298721139,44
Traditional Generators,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.811383132686267,-3.9248637492480167,10
Natural Disaster,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.730596705860334,-1.8733222300204606,12
Requirements Addressed,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.89183414088178,-3.965499155221985,40
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.367079793204022,-53.05727770847625,28
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.5342948044708242,-52.67536864249101,39
San Juan,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,15
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.5185472115639285,-52.76972552050362,16
South Asian,sub-subtopic,Solar Panel,Solar Panel Perception,6.025248345460496,-14.038360802709498,10
Environmental Science,sub-subtopic,Solar Panel,Solar Urban Sustainability,14.028538606697522,1.9349196950246847,32
Decentralized Electrification,sub-subtopic,Solar Panel,Energy Assessments,-55.61977184964335,45.92622459890232,3
Sector Management,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.941991779290172,1.6511531030023991,46
Publication Date,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.97552738397122,1.7932742999784057,3
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.513285596678828,-52.80140902954463,11
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.499645161098605,-53.066194607845,20
Wbg Report,sub-subtopic,Solar Panel,Solar Panel Perception,5.829124301408445,-13.823161139400417,27
World Bank,sub-subtopic,Solar Panel,Solar Urban Sustainability,14.057487528201255,1.910003137249752,36
National Survey,sub-subtopic,Solar Panel,Sustainability Analysis,5.444187915216589,-56.87472149957228,8
Sustainable Development,sub-subtopic,Solar Panel,Solar Urban Sustainability,14.17691202962053,1.78199622586774,41
Global Assessment,sub-subtopic,Solar Panel,Energy Assessments,-55.486424180839926,45.76280762689199,28
Pv-Battery Systems,sub-subtopic,Solar Panel,Solar Energy Impact,-2.933127365900105,1.6188035900988822,43
Hurricane Maria,sub-subtopic,Solar Panel,Electricity Access,-2.546102352107277,-52.6919879705096,27
Humanitarian Technology,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,20
Ieee Conference,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,29
Energy Poverty,sub-subtopic,Solar Panel,Solar Panel Perception,5.9150418423522275,-13.907927293381258,49
Hurricane Fiona,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,38
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.3963740852990023,-52.958211891376685,14
York Times,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,32
Hurricane Maria,sub-subtopic,Solar Panel,Electricity Access,-2.416857796450246,-53.19604260499211,46
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.4003585432524877,-52.87096831183617,9
Mercy Corps,sub-subtopic,Solar Panel,Solar Urban Sustainability,13.954654505734556,1.7705505769340115,10
Mercy Corps,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,17
Energy Poverty,sub-subtopic,Solar Panel,Solar Technology Adoption,66.22889534965284,12.48222281379001,29
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.4465554448999045,-52.932150562479805,10
Small-Scale Solar,sub-subtopic,Solar Panel,Electricity Access,-2.352334126380026,-52.8890202384473,12
World Population,sub-subtopic,Solar Panel,Electricity Access,-2.3656583546491206,-52.81886385337421,27
Majority,sub-subtopic,Solar Panel,Electricity Access,-2.6268878569562863,-52.85381506717046,21
Life Index,sub-subtopic,Solar Panel,Sustainability Analysis,5.385523098055486,-56.57024964242506,49
Solar Kits,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.686731918070414,-35.60644140262558,2
Energy Infrastructure,sub-subtopic,Solar Panel,Renewable Solutions Integration,14.94526162764262,-11.620675123422206,24
Phone Charging,sub-subtopic,Solar Panel,Electricity Access,-2.368702311126019,-52.7603315406516,42
Hurricanes Irma,sub-subtopic,Solar Panel,Solar Innovation Solutions,<class 'float'>,<class 'float'>,47
Storm,sub-subtopic,Solar Panel,Sustainable Technologies,2.474999491312494,22.186155577098578,16
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.5671947244367965,-52.65468418924876,26
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.4577100649026935,-52.87007503894524,3
Horizontal Irradiation,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.31786667540864,-8.643765618409228,49
Photovoltaic Energy,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.48625670043827,-8.655050224231154,27
Solar Resource,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.817121353431016,-1.8923397624429783,11
Research Kits,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.44482454301469,-8.672562741856721,41
Panel,sub-subtopic,Solar Panel,Solar Materials,-2.325854066031436,-8.219343137411503,37
Prevent Leaking,sub-subtopic,Solar Panel,Sustainable Technologies,2.461984819594437,22.151260346443795,6
Typical System,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.32223242632942,-8.63055108740177,29
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.469796991055845,-52.87648884786989,49
Self-Administered Questionnaire,sub-subtopic,Solar Panel,Sustainability Analysis,5.428594782730465,-56.82818105312993,28
Interviews Conducted,sub-subtopic,Solar Panel,Sustainability Analysis,5.46550909488304,-56.91278067040263,13
Initial Interviews,sub-subtopic,Solar Panel,Solar Systems Economics,16.00555330214914,8.363979894875378,43
Guatemala,sub-subtopic,Solar Panel,Electricity Access,-2.1360962259427185,-52.83103146062156,44
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.5067727681433305,-53.07709861686401,44
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.442402248912135,-53.000399424299175,14
Solar Kits,sub-subtopic,Solar Panel,Electricity Access,-2.5528460674357483,-53.00854348023033,42
Energy Poverty,sub-subtopic,Solar Panel,Solar Technology Adoption,66.09477360544271,12.515863476026464,3
Energy Poverty,sub-subtopic,Solar Panel,Renewable Energy Integration,-54.474723988803255,-8.59640957706026,14
Household Participants,sub-subtopic,Solar Panel,Solar Panel Perception,5.937408051094602,-13.896927240241316,34
Census Measure,sub-subtopic,Solar Panel,Electricity Access,-2.151774429471887,-52.88874398551356,40
Regional Poverty,sub-subtopic,Solar Panel,Solar Panel Perception,5.880293998339144,-14.130429199649955,14
Median Income,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.740497465937871,-1.9209388795706925,8
Hurricane Maria,sub-subtopic,Solar Panel,Electricity Access,-2.4923122488395877,-52.73206520376952,35
Cayuga Spend,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.746047654651868,-1.9182136820526583,8
Energy Access,sub-subtopic,Solar Panel,Solar Panel Perception,5.8858725680724895,-14.026044851501501,25
Considered Vulnerable,sub-subtopic,Solar Panel,Electricity Access,-2.4905769101065203,-52.83828093792341,6
Socio-Economic Development,sub-subtopic,Solar Panel,Energy Efficiency Meaasures,-28.596362197781247,-35.90829030135449,41
Energy Poverty,sub-subtopic,Solar Panel,Electricity Access,-2.1230600184771586,-52.87864054268375,49
Census Data,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.433255960478887,-2.1324884174793555,39
Electricity Access,sub-subtopic,Solar Panel,Solar Forecasting Solutions,-17.589568260271793,-3.8856341237593512,38
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.27448113270362,-52.7133866698274,41
Energy Access,sub-subtopic,Solar Panel,Electricity Access,-2.3079017812295306,-52.61547750867776,33
Agricultural Industry,sub-subtopic,Solar Panel,Electricity Access,-2.5711050556927617,-52.72680719431491,26
Households Participated,sub-subtopic,Solar Panel,Electricity Access,-2.540079787177711,-52.542650934955816,50
Juan Vacated?織equal,sub-subtopic,Solar Panel,Photovoltaic Forecasting Techniques,1.153443331691162,7.84116962334687,26
Nearest Electrical,sub-subtopic,Solar Panel,Solar Energy Optimization,-29.29525650769583,29.444815203638296,28
Remote Regions,sub-subtopic,Solar Panel,Electricity Access,-2.5244408602837303,-52.87763673165866,9
Energy Recovery,sub-subtopic,Solar Panel,Electricity Access,-2.3259798254875688,-53.02075246236718,22
Hurricane Maria,sub-subtopic,Solar Panel,Electricity Access,-2.6460081494193317,-52.966634347762735,30
Hurricane Maria,sub-subtopic,Solar Panel,Electricity Access,-2.4537932026331495,-52.87252228628022,11
Remote Regions,sub-subtopic,Solar Panel,Electricity Access,-2.492490712018543,-52.84960102966603,24
Kit Installation,sub-subtopic,Solar Panel,Electricity Access,-2.4740304656359835,-52.865664405065715,31
Guatemala,sub-subtopic,Solar Panel,Electricity Access,-2.4369255563067886,-52.83931622804988,45
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.521949659177098,-52.91783364658882,39
Puerto Rico,sub-subtopic,Solar Panel,Renewable Energy Insights,-15.750085784632075,-1.9157037154945888,2
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.4640401545343265,-52.853800503849946,29
Guatemala,sub-subtopic,Solar Panel,Sustainability Analysis,5.436762469935346,-56.90566299924733,16
Study,sub-subtopic,Solar Panel,Electricity Access,-2.4689617679030165,-52.87667729131034,19
Puerto Rico,sub-subtopic,Solar Panel,Electricity Access,-2.444893205624849,-52.82929158337184,39
Guatemalan Households,sub-subtopic,Solar Panel,Electricity Access,-2.3278647516046913,-52.78468876620489,25
